,location code,user id,credit card info save,add to wishlist,desktop sessions,app sessions,desktop transactions,promotion clicks,sale product views,app transactions,customer service calls,churn
2252,UAE,3337449,no,0,18,3,14,125,82,6,1,Yes
2253,US,3664287,yes,0,63,11,17,111,58,8,1,Yes
2254,US,4152285,no,28,202,34,6,84,64,3,1,Yes
2255,US,3811328,no,0,136,23,15,93,108,4,0,Yes
2256,UAE,3444022,no,0,207,35,14,80,117,6,1,Yes
2257,UAE,4156601,no,33,208,35,20,88,92,3,1,Yes
2258,US,3517309,yes,0,277,47,17,79,78,3,1,No
2259,US,3637802,no,31,314,53,13,103,97,7,3,Yes
2260,US,4084870,yes,25,289,49,17,74,117,5,1,Yes
2261,UAE,3789478,no,0,211,36,28,69,78,5,4,Yes
2262,UAE,4014778,no,35,65,11,16,91,75,1,1,Yes
2263,India,3709563,no,26,244,41,20,108,149,9,1,Yes
2264,UAE,3946382,no,0,197,33,17,107,105,3,3,Yes
2265,US,3335295,no,31,278,47,22,65,114,4,0,Yes
2266,India,3702451,no,37,220,37,19,77,111,4,1,Yes
2267,India,4016982,no,0,313,53,18,151,106,4,2,No
2268,UAE,3298115,no,16,146,25,16,129,82,7,0,Yes
2269,US,3403409,no,37,76,13,15,147,96,13,0,Yes
2270,US,3975911,no,0,196,33,19,82,94,4,3,Yes
2271,US,4156127,no,0,132,22,20,74,108,10,1,Yes
2272,India,3926073,no,0,124,21,22,101,98,2,2,Yes
2273,US,4196564,no,0,172,29,14,127,101,3,2,Yes
2274,India,3408245,no,31,249,42,18,59,75,2,4,Yes
2275,US,3764540,yes,0,228,39,12,108,140,7,0,Yes
2276,India,3615936,no,0,169,29,17,48,88,2,3,Yes
2277,US,4219846,no,0,124,21,21,105,78,4,0,Yes
2278,US,3561582,no,0,179,30,21,84,76,4,1,Yes
2279,US,3754900,no,0,113,19,16,97,145,5,1,Yes
2280,US,4208953,no,25,142,24,27,109,117,6,2,Yes
2281,US,3764035,no,38,204,35,18,92,80,4,0,Yes
2282,US,3445206,no,0,150,25,18,97,67,4,3,Yes
2283,US,3287833,no,0,227,39,10,103,102,4,5,No
2284,US,4174266,no,0,155,26,14,87,133,5,2,Yes
2285,UAE,3516574,no,0,156,27,16,98,96,3,1,Yes
2286,US,3728925,no,42,149,25,14,105,105,7,0,Yes
2287,India,3405678,no,0,272,46,13,96,97,4,3,Yes
2288,US,3616814,no,0,194,33,11,84,166,4,0,Yes
2289,US,3367155,yes,23,246,42,25,83,90,7,1,Yes
2290,India,3428167,no,0,245,42,22,140,115,2,3,No
2291,UAE,3759180,no,0,196,33,20,66,75,1,0,Yes
2292,US,3577064,no,0,134,23,17,104,139,2,2,Yes
2293,India,3475354,yes,31,225,38,16,79,79,3,1,Yes
2294,India,3629391,no,0,190,32,10,133,115,4,0,Yes
2295,US,3868984,no,0,143,24,15,96,117,4,0,Yes
2296,US,3846372,no,0,176,30,20,94,103,6,1,Yes
2297,US,3581329,no,0,92,16,19,115,80,4,2,Yes
2298,India,4007987,no,0,93,16,14,87,115,5,1,Yes
2299,US,3278732,no,27,222,38,20,70,91,4,0,Yes
2300,India,3896955,no,0,160,27,24,118,65,3,0,Yes
2301,US,3961800,no,0,145,25,15,85,94,6,2,Yes
2302,US,3494979,no,0,159,27,17,90,96,6,2,Yes
2303,India,3615864,no,0,50,8,13,81,67,4,2,Yes
2304,US,4184658,no,32,117,20,20,97,112,9,0,Yes
2305,US,3306208,no,0,150,26,8,95,91,3,3,Yes
2306,US,4166628,no,0,254,43,14,92,94,5,1,Yes
2307,US,3495617,no,33,271,46,17,116,102,3,3,Yes
2308,US,3978051,no,0,207,35,15,96,61,3,1,Yes
2309,India,4136346,yes,0,145,25,26,93,82,4,0,Yes
2310,UAE,3959270,no,25,231,39,20,109,90,2,3,Yes
2311,US,4017575,no,0,152,26,21,114,109,2,1,Yes
2312,UAE,3325964,no,0,146,25,17,97,110,3,0,Yes
2313,US,3483338,no,0,256,44,16,61,81,4,3,Yes
2314,UAE,3875411,no,35,200,34,21,88,97,4,3,Yes
2315,US,3787872,no,0,151,26,21,96,118,4,2,Yes
2316,US,3896037,yes,0,186,32,6,94,105,4,1,Yes
2317,US,3493732,no,0,213,36,16,69,71,3,3,Yes
2318,India,3479738,no,0,195,33,18,73,92,7,0,Yes
2319,US,3806074,no,30,273,46,22,83,123,6,3,Yes
2320,US,3384307,no,0,135,23,17,99,119,4,1,Yes
2321,UAE,3393636,no,0,155,26,22,84,89,2,1,Yes
2322,India,3289315,no,35,231,39,23,130,69,6,5,Yes
2323,India,4023634,no,0,165,28,17,107,65,1,1,Yes
2324,India,3484316,no,0,143,24,20,111,91,2,4,No
2325,US,3753826,no,0,271,46,20,122,122,5,2,No
2326,US,3601406,no,0,254,43,10,123,104,2,0,Yes
2327,US,3565475,no,0,167,28,11,79,98,1,6,No
2328,US,3639969,no,0,168,29,7,91,87,6,1,Yes
2329,US,3504367,no,0,105,18,21,144,99,2,1,Yes
2330,India,3481592,no,0,135,23,20,124,102,2,1,Yes
2331,US,3689751,no,34,191,33,31,96,132,2,1,Yes
2332,US,3806413,no,0,159,27,17,117,76,4,1,Yes
2333,India,3679259,no,0,145,25,14,141,75,4,2,Yes
2334,US,4048765,no,0,99,17,12,68,105,4,3,Yes
2335,India,3716284,yes,0,158,27,17,114,82,2,3,No
2336,US,4039468,no,37,163,28,27,118,85,5,1,Yes
2337,US,3353133,no,0,182,31,29,118,64,6,4,Yes
2338,India,3664426,no,0,129,22,16,116,102,3,2,Yes
2339,UAE,3544752,no,0,86,15,22,86,109,4,1,Yes
2340,India,4064768,no,17,194,33,16,81,97,7,0,Yes
2341,India,3679257,no,0,109,19,21,102,123,7,0,Yes
2342,US,3428348,no,0,189,32,13,116,106,2,2,Yes
2343,UAE,4107611,yes,0,180,31,14,98,89,2,1,No
2344,US,3413270,no,0,183,31,24,95,113,8,1,Yes
2345,UAE,4167452,no,0,288,49,12,93,88,0,0,Yes
2346,US,3568982,no,0,169,29,13,83,119,4,2,Yes
2347,US,3406908,yes,29,196,33,15,96,85,9,1,No
2348,US,3486659,no,20,264,45,19,123,89,3,2,Yes
2349,UAE,3452401,no,0,208,35,18,99,88,5,0,Yes
2350,US,4225264,no,0,170,29,10,84,99,4,0,Yes
2351,US,4221799,no,0,142,24,22,94,113,4,2,Yes
2352,UAE,4042877,no,0,155,26,21,73,81,4,0,Yes
2353,US,4177913,yes,0,134,23,19,96,74,4,1,Yes
2354,UAE,3992457,no,0,273,46,18,82,129,7,2,No
2355,UAE,4193427,no,0,225,38,19,120,105,8,2,Yes
2356,US,3582490,no,0,274,47,25,106,126,3,2,No
2357,India,3493112,no,0,160,27,23,90,126,2,1,No
2358,US,4145422,no,0,104,18,17,125,123,8,0,Yes
2359,US,3863766,no,31,115,20,18,78,102,4,1,Yes
2360,US,3869724,no,0,222,38,17,102,107,3,2,Yes
2361,US,4167393,no,0,116,20,8,74,94,3,3,Yes
2362,US,3951380,no,0,218,37,20,128,128,0,3,Yes
2363,US,4084911,no,0,129,22,13,89,77,3,0,Yes
2364,US,3874064,no,33,162,28,23,58,76,4,0,Yes
2365,UAE,3805667,no,29,199,34,20,114,69,5,1,Yes
2366,UAE,4028930,no,45,148,25,13,93,110,5,1,Yes
2367,US,3366533,no,0,262,45,17,96,90,5,3,Yes
2368,US,3599992,no,0,246,42,14,88,99,7,1,Yes
2369,US,3911737,no,0,174,30,12,124,89,6,4,No
2370,India,4042871,no,0,183,31,14,98,97,4,4,Yes
2371,US,4206121,no,0,192,33,17,101,74,3,1,Yes
2372,US,3694012,no,0,188,32,13,97,102,3,2,Yes
2373,India,3572294,no,0,260,44,13,116,92,2,0,Yes
2374,US,3489938,yes,0,180,31,16,98,88,5,0,Yes
2375,India,3943023,no,0,52,9,20,104,118,4,2,Yes
2376,US,3525466,no,0,304,52,20,54,76,3,1,No
2377,US,3645510,no,36,124,21,15,106,127,4,1,No
2378,India,3966462,no,0,206,35,14,94,101,7,3,Yes
2379,India,3845335,no,0,164,28,20,107,104,1,2,Yes
2380,UAE,4166886,no,0,229,39,11,123,124,2,9,No
2381,US,3572748,no,22,200,34,11,84,67,5,1,Yes
2382,UAE,3867976,no,0,154,26,16,111,134,8,0,Yes
2383,India,4039199,no,30,123,21,20,91,144,2,2,Yes
2384,India,3611900,yes,0,221,38,23,106,94,3,0,Yes
2385,UAE,4053848,no,0,215,36,21,98,88,2,0,Yes
2386,UAE,3441136,yes,0,202,34,16,78,89,2,2,No
2387,UAE,3786276,no,32,210,36,9,64,145,6,6,No
2388,India,3432592,no,0,298,51,20,107,93,5,1,No
2389,US,3964410,no,0,213,36,16,137,105,4,0,No
2390,India,3973943,no,0,146,25,24,111,91,5,0,Yes
2391,UAE,3473821,no,19,153,26,18,99,114,6,2,Yes
2392,India,4008069,no,0,125,21,23,83,103,7,1,Yes
2393,US,3465349,no,25,138,24,7,79,83,8,0,Yes
2394,US,3455089,no,0,189,32,15,70,117,5,3,Yes
2395,India,4104613,no,0,199,34,17,102,82,2,4,Yes
2396,India,3564706,yes,0,248,42,9,118,72,3,2,Yes
2397,US,3473406,no,0,295,50,16,78,87,5,1,No
2398,UAE,3339133,no,0,175,30,13,83,86,3,1,Yes
2399,US,3922459,no,0,179,31,12,93,113,5,1,Yes
2400,India,4013685,yes,39,127,22,25,115,91,4,0,Yes
2401,US,3527752,yes,0,240,41,24,92,113,1,1,No
2402,US,3889285,no,33,143,24,18,102,120,4,5,No
2403,US,3325582,no,0,92,16,17,111,125,7,2,Yes
2404,UAE,3762550,no,0,210,36,15,96,56,4,1,Yes
2405,US,3334594,no,29,201,34,17,115,113,6,1,No
2406,India,3752522,no,0,146,25,24,131,121,4,2,Yes
2407,India,3882240,yes,31,204,35,17,72,112,6,1,No
2408,US,4201782,no,0,232,40,13,103,107,2,1,Yes
2409,US,3848890,no,8,87,15,24,97,133,2,2,Yes
2410,UAE,3714788,no,0,110,19,19,114,133,6,0,Yes
2411,UAE,3605636,no,0,156,27,23,81,94,5,1,Yes
2412,US,3734264,no,0,326,55,14,110,97,1,1,No
2413,India,3529836,no,0,195,33,17,88,110,9,0,Yes
2414,US,3422013,yes,0,110,19,13,75,73,7,0,Yes
2415,US,3545689,no,0,147,25,14,111,106,3,5,No
2416,India,3358427,no,0,156,27,22,72,123,5,2,Yes
2417,UAE,4096753,no,0,98,17,16,85,96,4,2,Yes
2418,US,3491756,no,0,211,36,13,84,79,5,0,Yes
2419,India,3288980,no,0,240,41,22,88,88,4,2,No
2420,US,3992151,yes,0,160,27,15,95,102,2,2,No
2421,US,3799524,no,0,198,34,11,119,94,3,4,No
2422,UAE,3529947,no,36,115,20,14,83,79,6,2,Yes
2423,UAE,3361043,no,0,124,21,20,77,81,2,0,Yes
2424,US,4167013,no,15,118,20,17,126,113,3,1,Yes
2425,US,3454551,no,28,105,18,17,109,91,6,2,Yes
2426,US,4059864,no,0,112,19,20,119,110,6,1,Yes
2427,US,3504297,no,0,159,27,17,98,73,3,2,Yes
2428,India,3507114,no,0,82,14,18,108,64,3,6,No
2429,US,4004244,no,21,238,40,18,84,95,5,2,Yes
2430,US,4172608,no,40,128,22,21,78,121,3,0,Yes
2431,US,3722990,no,31,171,29,16,74,85,4,1,Yes
2432,India,3539998,no,0,109,19,22,120,119,3,4,No
2433,US,3303008,no,0,220,37,18,76,137,3,2,Yes
2434,US,3848629,no,0,56,9,21,121,134,4,0,Yes
2435,US,4049504,no,23,287,49,27,102,101,6,1,Yes
2436,India,4058753,no,0,208,35,19,112,131,2,1,Yes
2437,US,4099911,no,31,110,19,21,119,101,4,4,No
2438,US,3944260,no,0,197,34,21,116,76,5,2,Yes
2439,US,3809063,no,0,176,30,14,90,110,4,1,Yes
2440,India,3954509,no,0,205,35,16,137,115,6,0,Yes
2441,UAE,4016671,no,13,193,33,9,98,94,4,1,Yes
2442,India,4057204,no,34,233,40,13,115,77,3,3,Yes
2443,US,3295377,no,0,103,17,13,100,114,5,0,Yes
2444,US,4089572,no,31,263,45,24,118,143,4,5,Yes
2445,UAE,3809879,no,0,197,33,17,114,111,5,1,Yes
2446,UAE,3849243,no,0,169,29,13,138,106,6,2,Yes
2447,US,4045597,no,0,202,34,11,110,98,4,1,Yes
2448,US,3597521,no,0,251,43,8,96,87,3,3,Yes
2449,US,3274795,no,0,230,39,19,101,111,6,3,Yes
2450,India,3387955,no,0,110,19,20,86,103,6,1,Yes
2451,US,3796970,no,0,280,48,17,113,101,4,2,No
2452,US,3517807,no,0,173,29,19,84,94,6,1,Yes
2453,US,3429394,no,38,214,36,18,57,79,8,1,Yes
2454,US,3846264,no,0,96,16,21,134,92,4,1,Yes
2455,UAE,3524534,no,0,101,17,21,116,107,6,1,Yes
2456,US,3784617,no,0,233,40,15,142,86,6,4,Yes
2457,US,3649567,no,45,175,30,18,95,67,2,1,Yes
2458,UAE,3715875,no,23,224,38,20,89,104,4,1,Yes
2459,US,3836489,no,0,211,36,15,66,96,7,4,Yes
2460,US,3457117,no,0,109,19,13,80,102,5,2,Yes
2461,UAE,3843902,no,0,220,37,15,121,109,5,0,Yes
2462,US,3862759,no,0,181,31,14,98,110,4,2,Yes
2463,US,3561270,no,11,181,31,15,90,89,4,2,Yes
2464,UAE,3791336,no,32,97,16,12,109,82,2,1,Yes
2465,US,3547201,no,0,184,31,14,80,88,5,3,Yes
2466,UAE,4045057,no,38,108,18,12,94,79,2,0,Yes
2467,India,4078012,yes,0,161,27,21,82,103,6,1,Yes
2468,India,3326139,yes,41,147,25,24,96,80,2,1,No
2469,India,3281373,no,0,149,25,14,109,109,2,3,Yes
2470,US,4116501,no,0,228,39,14,112,91,4,3,Yes
2471,US,3298056,no,23,160,27,17,101,122,3,0,Yes
2472,US,4154564,no,0,138,23,19,110,95,6,1,No
2473,UAE,3296192,no,40,142,24,23,89,68,7,0,Yes
2474,India,3843904,no,22,196,33,13,109,75,1,0,Yes
2475,UAE,3731028,no,0,175,30,13,79,109,3,1,Yes
2476,UAE,3691220,no,0,147,25,15,73,69,3,1,Yes
2477,US,3599369,no,0,174,30,24,105,91,7,1,Yes
2478,US,4153016,no,34,305,52,13,109,81,7,1,Yes
2479,India,4147090,yes,29,162,28,24,79,131,2,3,No
2480,US,3502250,yes,0,150,26,25,123,65,7,3,Yes
2481,US,3839355,no,0,198,34,18,119,109,4,1,Yes
2482,UAE,4173257,no,0,240,41,13,98,72,6,2,Yes
2483,India,3368010,no,30,186,32,24,76,113,3,2,Yes
2484,US,3547718,no,39,117,20,24,88,125,2,0,Yes
2485,US,3584412,no,17,237,40,22,56,107,4,1,Yes
2486,UAE,3688972,no,0,173,29,11,80,104,3,0,Yes
2487,India,4079841,no,0,152,26,12,102,97,3,0,Yes
2488,US,3935208,no,0,181,31,16,108,103,2,0,Yes
2489,UAE,3322889,no,0,168,29,18,99,109,6,4,No
2490,India,3745530,no,0,175,30,21,87,74,9,1,Yes
2491,US,3323381,no,0,88,15,23,107,104,10,2,Yes
2492,US,3449347,no,0,203,35,12,87,71,6,0,Yes
2493,US,4121991,no,0,93,16,14,70,78,3,5,No
2494,US,3934528,no,21,263,45,13,96,109,4,1,Yes
2495,UAE,3472378,no,0,161,27,13,82,103,3,1,Yes
2496,UAE,3852699,no,22,142,24,14,99,130,3,1,Yes
2497,UAE,3834319,no,32,51,9,17,87,121,4,2,Yes
2498,US,3527915,no,0,135,23,13,152,112,5,1,Yes
2499,US,3755547,no,0,252,43,19,103,83,3,1,Yes
2500,US,3372348,no,41,216,37,21,92,108,3,1,Yes
2501,US,3428702,no,0,125,21,22,85,115,4,0,Yes
2502,UAE,3935802,no,0,179,30,23,96,94,5,2,Yes
2503,US,3842219,no,0,183,31,15,73,100,5,2,Yes
2504,US,3476164,no,0,168,28,12,104,87,1,1,Yes
2505,India,3769940,no,0,147,25,17,135,65,9,3,Yes
2506,US,3544352,no,0,230,39,18,120,119,4,1,Yes
2507,UAE,3318713,no,0,136,23,14,88,106,3,0,Yes
2508,India,3413663,no,20,206,35,12,107,147,3,2,Yes
2509,UAE,3764665,no,0,74,13,12,114,98,3,2,Yes
2510,UAE,4219034,no,0,189,32,20,112,104,1,2,Yes
2511,UAE,4015169,no,0,147,25,14,123,103,6,3,Yes
2512,UAE,3708262,no,42,137,23,16,94,70,3,0,Yes
2513,India,3872041,no,0,71,12,18,113,107,0,2,Yes
2514,UAE,3564146,no,0,205,35,17,94,84,5,0,Yes
2515,India,3728883,no,0,123,21,18,84,88,2,5,No
2516,India,3361880,no,19,130,22,14,101,63,3,2,Yes
2517,US,3475843,yes,0,199,34,18,106,126,4,0,Yes
2518,US,3708023,no,0,145,25,20,82,95,5,2,Yes
2519,US,4179814,no,0,135,23,13,79,83,5,2,Yes
2520,UAE,3873422,no,28,125,21,21,78,128,8,1,Yes
2521,US,3651664,no,0,216,37,12,118,129,4,1,Yes
2522,US,3672436,no,0,119,20,19,139,61,9,2,Yes
2523,India,3446258,no,0,144,25,13,74,90,10,3,Yes
2524,US,3538928,no,0,235,40,19,87,91,4,1,Yes
2525,India,3657784,no,0,174,30,24,118,94,2,0,Yes
2526,India,3302635,yes,0,115,20,10,96,75,1,0,No
2527,UAE,3443131,no,0,152,26,15,77,111,8,2,Yes
2528,India,3784294,no,0,153,26,20,77,74,9,3,Yes
2529,US,3439365,no,0,219,37,13,130,131,5,2,Yes
2530,India,3625579,no,0,265,45,15,102,90,9,2,Yes
2531,US,3667616,no,0,143,24,15,113,87,4,1,Yes
2532,US,3972870,no,0,190,32,21,70,97,9,2,Yes
2533,US,4083262,no,0,185,31,22,73,120,6,2,No
2534,UAE,3729091,no,0,115,20,19,117,98,2,1,Yes
2535,UAE,4103159,no,0,113,19,14,107,61,5,2,No
2536,UAE,3445181,no,0,294,50,20,53,64,1,0,No
2537,US,3968662,no,0,216,37,14,59,67,8,3,Yes
2538,UAE,3396446,no,0,129,22,18,93,103,7,1,Yes
2539,US,3847236,yes,28,211,36,27,98,118,2,3,No
2540,US,3535257,no,24,71,12,15,103,111,1,1,Yes
2541,UAE,3697295,no,0,95,16,22,83,86,2,2,Yes
2542,India,4085322,no,0,259,44,23,109,130,3,1,No
2543,UAE,3449620,no,28,216,37,24,76,78,3,1,Yes
2544,US,3298436,no,0,98,17,23,69,62,4,3,Yes
2545,India,4146739,no,0,147,25,14,125,112,5,0,Yes
2546,UAE,4061730,no,0,158,27,20,93,86,5,2,Yes
2547,US,3369327,no,0,140,24,19,96,93,4,2,Yes
2548,UAE,3787418,no,21,153,26,22,110,85,7,1,Yes
2549,UAE,4126019,yes,0,104,18,27,111,124,4,2,Yes
2550,UAE,3904789,no,0,186,32,16,83,96,4,1,Yes
2551,US,3869774,no,0,130,22,30,118,93,3,1,Yes
2552,UAE,3538970,no,0,237,40,19,146,114,2,1,Yes
2553,UAE,4105370,no,0,260,44,18,104,115,2,6,Yes
2554,US,4044421,no,0,167,28,14,79,100,5,2,Yes
2555,UAE,4093353,no,0,182,31,18,95,123,4,2,Yes
2556,India,4222571,no,0,113,19,13,87,115,4,2,Yes
2557,US,4123404,no,0,186,32,20,149,78,6,0,Yes
2558,UAE,3332964,no,0,136,23,14,118,71,5,0,Yes
2559,India,4066669,no,29,223,38,16,109,87,2,1,Yes
2560,US,4098802,no,0,197,34,22,106,116,6,1,Yes
2561,India,3546183,no,33,141,24,16,114,111,6,1,Yes
2562,India,3542434,no,0,208,35,8,94,129,11,1,Yes
2563,US,3897620,no,0,119,20,15,109,98,4,1,Yes
2564,India,3381724,no,0,153,26,20,90,94,8,1,Yes
2565,India,3991750,no,0,108,18,16,116,109,2,0,Yes
2566,UAE,3548914,no,0,169,29,16,107,95,8,2,Yes
2567,US,4092983,no,0,247,42,26,103,94,2,2,No
2568,India,3299689,yes,0,224,38,21,90,66,8,3,Yes
2569,US,3378950,no,0,167,28,19,77,114,4,3,Yes
2570,US,3741836,no,43,118,20,12,108,91,6,1,Yes
2571,India,3599454,no,0,191,32,19,53,96,3,2,Yes
2572,US,3789542,no,0,318,54,13,100,63,7,1,No
2573,US,3441970,no,0,312,53,15,109,94,4,1,No
2574,US,4172774,no,0,146,25,17,141,120,2,1,Yes
2575,US,3339002,no,0,132,22,15,109,129,3,1,No
2576,US,3698576,no,33,193,33,20,79,90,11,2,Yes
2577,India,3726920,no,0,185,31,18,85,85,5,2,Yes
2578,India,3336575,no,0,193,33,14,150,122,4,0,Yes
2579,US,4101190,no,0,146,25,17,99,106,2,1,Yes
2580,India,3761641,no,0,71,12,26,119,103,4,0,Yes
2581,US,3296731,no,0,123,21,16,117,95,5,4,No
2582,India,3933976,no,0,205,35,12,114,96,4,2,Yes
2583,US,3887355,no,0,129,22,20,133,121,6,1,Yes
2584,India,4127791,no,0,217,37,18,115,116,5,3,Yes
2585,India,3686111,no,0,150,26,19,116,89,1,3,Yes
2586,US,4019420,no,0,164,28,18,56,124,2,1,Yes
2587,India,3525750,no,0,212,36,19,128,114,7,3,Yes
2588,India,4173702,no,37,167,28,17,99,112,9,2,Yes
2589,US,3535714,no,0,154,26,18,101,52,4,1,Yes
2590,India,4099494,no,30,177,30,18,102,108,7,3,Yes
2591,UAE,3951901,no,0,231,39,23,136,100,5,1,No
2592,US,3788342,no,0,203,34,15,46,116,3,5,Yes
2593,UAE,4176044,no,0,150,25,17,85,107,9,0,Yes
2594,India,3481163,yes,0,345,59,17,106,107,8,1,No
2595,UAE,3374600,no,0,265,45,24,66,80,4,1,No
2596,UAE,3555922,no,0,122,21,12,114,128,5,1,Yes
2597,US,3695810,no,0,177,30,23,99,90,2,2,Yes
2598,US,3408291,no,0,133,23,18,120,96,8,1,Yes
2599,India,3547397,no,0,225,38,24,127,103,4,0,No
2600,UAE,4077464,no,0,208,35,15,99,105,4,1,Yes
2601,UAE,3866411,no,30,173,29,21,101,104,5,1,Yes
2602,India,3973746,yes,0,162,28,14,102,118,2,2,No
2603,US,4105236,no,13,281,48,15,101,129,5,2,Yes
2604,US,4092412,no,0,208,35,14,67,90,4,3,Yes
2605,US,4007280,no,38,243,41,23,109,91,8,2,Yes
2606,US,3325820,no,0,224,38,27,121,121,3,1,No
2607,US,3734483,no,0,189,32,20,107,89,3,3,Yes
2608,UAE,3476717,no,46,168,29,23,103,98,2,4,Yes
2609,US,3802929,no,24,233,40,13,94,82,6,1,Yes
2610,US,4207692,no,37,155,26,12,105,117,4,1,Yes
2611,India,3806437,no,0,154,26,17,90,59,3,0,Yes
2612,India,3778309,no,0,235,40,17,110,71,8,2,Yes
2613,US,4072718,no,0,240,41,12,117,137,9,1,Yes
2614,US,3571938,yes,0,298,51,23,142,84,2,0,No
2615,US,3813735,no,0,166,28,20,97,93,4,1,Yes
2616,US,4098453,no,33,112,19,18,111,115,3,0,Yes
2617,US,3956758,no,0,175,30,15,103,89,2,2,Yes
2618,India,3995424,yes,27,176,30,18,60,121,5,1,Yes
2619,UAE,4094671,yes,35,158,27,16,67,76,2,3,No
2620,US,3746525,no,0,206,35,15,102,119,7,1,Yes
2621,US,4068665,no,35,208,35,17,116,107,16,4,Yes
2622,India,3427716,no,16,145,25,18,111,117,2,4,Yes
2623,US,4172221,no,0,259,44,11,114,106,7,2,Yes
2624,US,3765213,no,0,227,39,15,77,107,2,0,No
2625,UAE,3487448,no,0,153,26,15,107,106,5,2,Yes
2626,UAE,3288179,no,27,157,27,20,118,111,6,2,Yes
2627,UAE,3894602,no,0,151,26,25,88,104,1,1,Yes
2628,US,4132238,no,0,221,38,17,110,98,3,4,Yes
2629,US,4023370,no,32,322,55,24,107,111,3,1,No
2630,UAE,3486008,no,0,154,26,22,87,99,3,2,Yes
2631,UAE,3715655,no,22,215,37,12,102,109,2,2,Yes
2632,US,3745224,no,35,174,30,17,100,74,3,1,Yes
2633,US,3711187,no,0,181,31,20,98,73,3,0,Yes
2634,US,3371100,no,0,123,21,15,102,75,7,2,Yes
2635,India,4218141,no,0,166,28,22,80,114,4,1,Yes
2636,UAE,4062678,no,0,200,34,10,87,65,6,2,Yes
2637,India,4159649,no,0,155,26,24,109,80,9,3,Yes
2638,India,3648128,no,0,125,21,22,95,104,9,2,Yes
2639,US,3567817,no,33,184,31,27,89,55,4,1,Yes
2640,US,4046357,no,24,275,47,16,118,109,3,3,Yes
2641,US,3982138,yes,39,142,24,21,89,72,5,1,Yes
2642,UAE,3788029,yes,21,152,26,13,89,114,4,1,Yes
2643,US,3864215,no,0,125,21,11,121,85,7,3,Yes
2644,US,3678156,no,0,179,30,19,66,113,2,0,Yes
2645,UAE,3828079,yes,0,246,42,15,98,106,2,2,No
2646,US,3542985,no,0,233,40,16,123,122,6,5,Yes
2647,UAE,3736922,no,0,288,49,22,90,99,4,0,No
2648,US,3977125,no,23,171,29,20,93,100,1,1,Yes
2649,US,3336296,no,0,216,37,17,107,104,3,1,Yes
2650,US,3656022,no,0,139,24,18,58,98,4,2,Yes
2651,India,3651688,no,0,211,36,20,73,90,5,3,Yes
2652,US,3824872,no,0,182,31,13,91,123,9,0,Yes
2653,UAE,3676136,no,30,62,10,22,110,96,5,1,Yes
2654,India,4043592,no,0,208,35,17,112,83,3,1,Yes
2655,India,4152949,no,0,219,37,14,65,119,5,1,Yes
2656,US,3758880,no,0,227,39,22,111,87,1,2,Yes
2657,US,3356832,no,0,246,42,20,87,89,5,3,Yes
2658,US,3618367,no,0,257,44,16,115,109,7,0,Yes
2659,US,4082002,no,0,121,21,18,86,33,5,2,Yes
2660,US,3478659,no,0,302,51,22,72,118,2,4,No
2661,US,3762922,no,0,234,40,19,111,109,3,0,Yes
2662,US,3822182,yes,0,100,17,26,102,62,6,2,No
2663,India,4082089,no,0,170,29,16,94,72,7,2,Yes
2664,US,3696890,yes,26,199,34,14,67,118,3,1,No
2665,UAE,3472951,yes,0,116,20,20,127,109,3,3,Yes
2666,India,4206324,yes,0,256,44,12,92,130,2,1,No
2667,UAE,4027650,no,27,188,32,19,147,110,4,3,Yes
2668,UAE,3912702,no,21,196,33,18,84,111,4,0,Yes
2669,US,3833375,no,0,129,22,16,101,106,2,2,Yes
2670,India,3922733,no,12,221,38,13,118,80,6,2,Yes
2671,UAE,3979933,no,0,141,24,16,96,89,5,2,Yes
2672,US,3839306,yes,0,278,47,13,112,71,10,0,No
2673,US,3691929,no,0,225,38,21,101,73,5,3,No
2674,US,3694377,no,0,109,19,18,124,141,6,0,Yes
2675,US,3669430,no,0,208,35,11,112,115,9,0,Yes
2676,India,3537407,no,0,206,35,22,94,63,8,0,Yes
2677,US,3597426,no,0,309,52,13,94,66,3,4,No
2678,India,3327391,no,0,243,41,18,117,82,6,2,Yes
2679,UAE,4056559,no,0,230,39,12,103,109,3,1,Yes
2680,India,3388784,no,28,166,28,20,88,84,3,2,Yes
2681,US,4156347,no,0,145,25,17,82,81,9,0,No
2682,India,3545058,yes,0,106,18,11,100,92,3,0,Yes
2683,US,3425701,no,0,222,38,14,125,72,4,1,Yes
2684,US,3784179,no,0,205,35,18,90,95,7,2,Yes
2685,India,4076391,no,0,214,36,14,114,78,3,3,Yes
2686,US,4043105,no,44,152,26,23,73,121,1,2,Yes
2687,US,3909735,yes,29,261,44,14,112,117,6,1,No
2688,UAE,3504820,no,0,166,28,27,129,121,2,1,Yes
2689,US,3838807,no,0,178,30,14,84,142,8,0,Yes
2690,US,3668382,no,0,235,40,17,104,110,7,3,Yes
2691,US,4029704,no,0,187,32,15,123,131,4,2,Yes
2692,UAE,4052209,yes,0,268,46,15,115,96,4,1,Yes
2693,India,3973939,no,0,192,33,21,94,100,3,3,Yes
2694,US,3432689,no,0,241,41,23,85,74,3,0,No
2695,UAE,3839448,no,0,180,31,13,112,79,7,2,Yes
2696,US,3596232,no,0,314,53,19,99,121,5,3,No
2697,US,3699772,no,41,162,28,28,77,112,5,0,Yes
