,Kid home,Teen home,Wines,Fruits,Meat Products,Fish Products,Sweet Products,Gold Prods,Num Deals Purchases,NumWebVisitsMonth,Complain,Response,Age,Customer_Days,Income
2008,1,0,110,29,92,28,10,145,1,8,0,0,36,2433,40059
2009,0,1,208,17,76,36,17,38,2,2,0,0,70,2365,60905
2010,1,1,555,82,257,93,61,61,4,6,0,0,43,2792,75330
2011,0,1,240,90,216,63,6,24,4,3,0,0,69,2552,60689
2012,1,0,11,0,36,15,5,12,1,7,0,0,36,2617,38680
2013,0,0,848,154,323,201,61,78,1,6,0,0,38,2665,61416
2014,0,0,202,47,197,55,42,149,1,4,0,0,29,2582,49767
2015,1,2,433,89,650,16,102,102,10,7,0,0,50,2801,83273
2016,1,0,6,6,15,10,5,2,2,6,0,0,39,2371,29009
2017,1,0,37,0,7,3,0,3,1,5,0,0,41,2369,45057
2018,1,0,167,37,64,49,34,116,8,7,0,0,49,2815,37150
2019,1,0,45,7,99,4,25,43,3,6,0,0,50,2370,43020
2020,0,1,129,0,21,0,1,7,1,4,0,0,61,2179,53154
2021,0,0,713,0,264,120,80,34,1,4,0,0,47,2450,65308
2022,1,0,676,161,426,210,44,58,2,6,0,1,50,2840,76467
2023,0,0,450,26,535,73,98,26,1,1,0,0,73,2343,81044
2024,1,1,22,2,12,0,2,5,1,4,0,0,69,2636,32871
2025,1,1,367,4,51,6,4,95,6,7,0,0,45,2439,55801
2026,0,1,526,35,214,69,53,35,2,2,0,0,61,2166,76320
2027,1,1,51,0,16,0,0,4,2,8,0,0,65,2186,36927
2028,1,1,25,0,11,3,0,15,1,4,0,0,67,2162,48794
2029,0,0,28,6,27,12,17,39,1,8,0,0,55,2626,23478
2030,1,0,958,159,447,20,0,31,3,7,0,0,47,2790,71128
2031,0,1,532,88,168,69,44,133,3,5,0,0,44,2502,70179
2032,0,1,724,17,143,0,8,196,2,7,0,0,70,2699,59462
2033,1,0,39,0,56,20,8,14,3,7,0,0,51,2343,38361
2034,0,0,587,54,348,71,54,130,1,2,0,0,38,2406,70038
2035,1,1,29,1,11,0,0,0,2,4,0,0,42,2692,42554
2036,0,1,757,80,217,29,80,11,5,6,0,0,46,2845,67445
2037,0,1,544,35,133,23,151,107,2,2,0,0,69,2698,67046
2038,0,0,40,15,15,17,6,7,1,4,0,0,72,2455,42192
2039,0,1,1245,33,332,21,33,16,2,7,0,0,68,2767,77610
2040,1,0,19,1,20,16,14,28,2,5,0,0,36,2244,31761
2041,1,0,16,3,15,2,1,11,1,7,0,0,41,2412,34350
2042,0,1,376,4,94,12,9,24,3,5,0,0,71,2487,54591
2043,0,1,184,178,178,103,39,33,1,3,0,0,64,2345,71866
2044,1,0,15,0,11,0,2,9,1,8,0,0,51,2446,25293
2045,0,0,124,83,267,85,59,35,2,5,0,1,33,2694,42000
2046,0,0,627,120,414,121,80,93,1,5,0,0,37,2516,69520
2047,1,0,180,60,241,13,54,54,2,4,0,1,50,2301,64713
2048,1,0,14,0,4,0,0,8,1,6,0,0,43,2518,27889
2049,0,0,3,3,24,34,7,31,1,5,0,0,60,2253,22123
2050,1,0,8,26,46,38,9,49,2,8,0,0,47,2831,27803
2051,0,1,293,6,23,13,6,92,4,8,0,0,60,2758,51651
2052,0,0,758,12,385,33,89,89,1,4,0,0,32,2691,68487
2053,0,1,656,38,161,62,47,37,3,7,0,0,51,2657,56796
2054,0,0,196,25,607,67,17,49,1,2,0,0,28,2720,87000
2055,0,1,835,73,380,114,73,43,1,2,0,0,61,2249,79823
2056,1,0,16,11,15,2,0,12,2,3,0,0,40,2427,30828
2057,0,1,9,1,5,2,1,4,1,4,0,0,49,2394,34109
2058,1,1,229,7,140,10,3,11,7,7,0,1,46,2461,53367
2059,0,0,0,1,4,15,1,5,1,7,0,0,51,2410,22390
2060,0,1,121,24,124,24,15,42,1,2,0,0,44,2217,71322
2061,0,0,471,102,125,212,61,245,1,1,0,1,27,2716,79244
2062,0,1,520,8,223,32,49,42,4,8,0,1,71,2819,49912
2063,1,1,26,1,10,2,0,1,1,5,0,0,70,2563,48699
2064,0,0,240,132,445,250,192,108,1,1,0,0,45,2431,80144
2065,1,1,178,4,26,8,4,44,5,6,0,0,64,2556,54252
2066,1,0,1486,55,278,49,0,185,2,6,0,1,44,2797,81929
2067,0,1,1115,12,128,33,12,76,1,6,0,0,45,2736,76068
2068,1,1,29,0,8,2,0,6,1,4,0,0,44,2260,53204
2069,0,1,529,0,356,63,28,0,3,3,0,0,71,2197,67911
2070,1,0,13,3,8,7,4,16,2,9,0,1,36,2809,14796
2071,0,1,934,24,230,16,24,36,2,3,0,0,46,2289,78128
2072,0,0,2,7,11,16,12,27,1,6,0,0,48,2645,14188
2073,1,0,4,12,5,3,16,17,2,7,0,0,34,2767,20425
2074,0,1,62,1,44,6,5,22,1,4,0,0,58,2543,58646
2075,0,1,158,35,179,0,0,125,2,5,0,1,50,2720,72967
2076,0,1,173,2,39,3,2,47,3,7,0,0,71,2545,48150
2077,0,0,830,59,968,51,79,19,1,2,0,1,59,2809,82332
2078,1,1,189,10,253,56,43,64,6,7,0,0,65,2551,58275
2079,0,0,728,17,133,11,8,124,1,6,0,0,39,2714,44953
2080,1,1,7,2,9,2,0,2,2,4,0,0,67,2203,34587
2081,0,1,35,4,17,7,6,64,1,5,0,0,46,2399,43018
2082,0,1,188,3,180,20,3,43,5,7,0,0,66,2499,45736
2083,0,1,742,28,152,25,9,57,2,4,0,0,51,2366,66476
2084,1,0,0,7,5,26,2,17,2,7,0,0,39,2466,27733
2085,0,1,750,71,174,13,10,20,2,2,0,0,68,2318,69805
2086,0,0,816,42,450,55,56,154,1,2,0,0,58,2604,72217
2087,1,0,5,2,8,2,2,9,1,7,0,0,49,2778,25818
2088,1,0,37,5,56,12,8,5,2,7,0,0,44,2814,37509
2089,1,1,4,0,4,0,0,5,1,7,0,0,44,2482,25176
2090,0,1,99,2,11,4,0,16,3,8,0,0,40,2827,43586
2091,0,1,176,72,98,136,21,229,4,5,0,0,64,2854,53230
2092,1,1,54,0,10,0,0,2,2,5,0,0,63,2168,50116
2093,0,0,997,15,414,99,30,76,1,2,0,0,48,2427,84906
2094,0,1,356,0,107,19,9,117,2,5,0,0,54,2490,61286
2095,0,0,1311,0,359,46,89,17,1,2,0,1,34,2615,82333
2096,0,0,890,63,292,0,25,12,4,6,0,1,55,2823,65220
2097,2,1,4,0,2,0,0,2,1,7,0,0,46,2397,33590
2098,1,0,17,0,14,7,3,2,1,7,0,0,44,2592,30992
2099,0,0,960,0,883,50,38,0,1,3,0,1,44,2634,72309
2100,1,0,1,3,2,20,30,47,3,8,0,0,40,2843,16005
2101,0,0,240,67,500,199,0,163,3,2,0,0,63,2329,65487
2102,0,1,301,11,61,4,7,11,1,7,0,0,55,2243,58692
2103,1,1,154,0,50,6,11,37,5,6,0,0,51,2429,40590
2104,1,0,2,3,6,4,1,9,1,7,0,0,50,2208,20587
2105,0,1,104,12,48,4,12,5,1,2,0,0,66,2279,62637
2106,1,1,70,3,37,4,2,64,4,9,0,1,54,2851,29435
2107,1,0,2,0,9,3,6,2,1,8,0,0,46,2309,19346
2108,1,1,23,2,11,3,1,4,2,6,0,0,49,2316,35788
2109,1,1,43,4,12,8,0,27,5,5,0,0,52,2672,36997
2110,0,0,4,24,11,16,1,25,1,6,0,0,63,2280,23539
2111,0,1,654,7,92,0,15,30,7,6,0,0,47,2322,65333
2112,0,0,912,72,170,47,36,97,1,4,0,1,63,2377,78499
2113,1,0,25,0,8,0,1,4,1,9,0,0,49,2255,29732
2114,1,2,24,4,22,0,2,9,4,5,0,0,60,2256,41275
2115,1,1,141,11,114,15,14,5,4,5,0,0,47,2517,63516
2116,0,1,71,0,13,3,1,0,2,4,0,0,58,2419,42769
2117,1,1,35,1,16,0,1,1,2,7,0,0,62,2355,49572
2118,0,0,496,32,849,229,48,128,2,4,0,0,48,2809,69209
2119,1,0,9,9,11,13,10,16,4,8,0,0,44,2311,17148
2120,1,1,154,0,50,6,11,37,5,6,0,0,51,2429,40590
2121,1,0,9,1,5,4,5,7,1,7,0,0,44,2526,30560
2122,1,0,26,3,23,4,7,3,2,6,0,0,37,2207,32146
2123,1,1,77,8,44,10,10,25,5,6,0,0,56,2220,41713
2124,0,1,11,2,7,4,2,2,1,3,0,0,45,2317,34176
2125,0,1,576,7,115,19,7,7,2,6,0,0,65,2268,58482
2126,0,1,89,15,89,34,42,5,1,4,0,0,55,2314,59686
2127,0,1,1013,30,399,60,46,153,3,6,0,1,56,2785,60896
2128,1,0,224,12,48,4,12,12,1,6,0,0,40,2276,62994
2129,0,1,200,19,111,50,15,19,6,6,0,0,63,2491,47320
2130,0,0,570,73,614,133,102,73,1,3,0,0,71,2550,74859
2131,1,0,1,3,3,8,1,13,2,7,0,0,28,2403,15253
2132,1,0,62,1,20,4,0,7,2,8,0,0,46,2529,31560
2133,0,1,531,69,300,150,138,150,3,2,0,0,66,2659,72071
2134,0,0,162,28,818,0,28,56,0,3,0,1,30,2618,91172
2135,0,0,675,144,133,94,192,241,1,1,0,0,36,2347,90000
2136,1,1,23,4,10,0,2,15,1,4,0,0,39,2377,41967
2137,0,1,492,5,32,13,5,21,1,6,0,0,55,2275,69263
2138,0,0,918,10,129,13,0,129,1,7,0,1,50,2525,65706
2139,0,1,224,155,155,192,93,54,2,4,0,0,45,2322,60934
2140,0,1,572,19,286,50,38,248,3,3,0,0,69,2494,71965
2141,0,1,626,0,70,0,7,28,2,6,0,0,65,2270,65210
2142,0,0,1074,37,518,193,92,129,1,2,0,1,45,2693,79174
2143,0,0,741,68,689,224,68,103,1,2,0,0,53,2713,81380
2144,0,1,322,3,50,4,3,42,5,8,0,0,47,2778,48432
2145,0,1,254,10,44,30,10,227,2,7,0,0,49,2697,52914
2146,0,1,116,6,82,6,6,41,2,5,0,0,65,2407,38946
2147,1,0,22,2,18,0,2,12,3,8,0,0,46,2396,26067
2148,0,1,516,0,21,0,0,5,4,8,0,0,48,2638,44325
2149,0,0,14,36,11,3,26,35,1,2,0,0,56,2226,42523
2150,1,0,2,8,10,12,14,23,3,5,0,0,42,2564,26487
2151,0,1,28,0,9,3,0,0,1,4,0,0,63,2262,53233
2152,0,1,530,142,217,62,9,56,4,5,0,0,60,2694,67716
2153,0,1,519,50,167,130,0,41,1,3,0,0,48,2302,76234
2154,0,0,611,76,749,59,45,26,1,2,0,0,64,2208,84117
2155,0,0,240,67,500,199,0,163,3,2,0,0,63,2329,65487
2156,1,0,4,9,12,11,2,8,2,3,0,0,48,2264,25224
2157,0,0,671,47,655,145,111,15,1,2,0,1,37,2648,89616
2158,1,1,23,1,7,0,4,24,1,7,0,0,49,2652,40851
2159,0,0,9,1,2,3,2,0,1,6,0,0,73,2855,27469
2160,0,0,556,54,845,202,133,63,1,3,0,1,63,2759,82347
2161,0,1,833,80,363,52,26,174,2,6,0,1,63,2856,73803
2162,1,1,12,0,13,4,2,4,4,8,0,0,68,2623,8820
2163,0,0,56,7,48,10,2,18,1,7,0,0,46,2228,43322
2164,0,1,293,8,124,11,4,106,2,6,0,0,47,2471,55593
2165,1,1,297,0,38,13,0,152,7,6,0,1,66,2535,50501
2166,1,1,39,1,16,2,0,3,4,8,0,0,45,2162,37085
2167,1,0,5,11,16,21,8,45,2,8,0,0,30,2487,16185
2168,0,1,266,21,300,65,8,44,4,6,0,0,51,2742,57731
2169,0,1,322,3,50,4,3,42,5,8,0,1,47,2778,48432
2170,0,1,366,124,156,71,78,54,2,2,0,0,42,2702,73807
2171,0,0,32,0,8,23,4,18,1,6,0,0,30,2657,18929
2172,1,1,158,0,23,0,0,18,6,8,0,0,52,2781,35893
2173,0,1,269,129,495,182,43,29,4,7,0,0,40,2846,61014
2174,1,1,41,0,10,0,0,3,4,7,0,0,66,2257,32144
2175,0,1,3,3,3,15,4,15,1,6,0,0,57,2728,14918
2176,1,1,33,0,5,0,0,15,2,4,0,0,57,2508,45146
2177,0,1,302,29,131,32,0,27,6,8,0,0,65,2660,41769
2178,0,0,519,71,860,93,27,53,1,2,0,0,39,2303,88325
2179,1,1,23,2,17,2,1,0,2,7,0,0,70,2218,38054
2180,0,0,594,51,631,72,55,32,1,2,0,0,25,2784,80617
2181,0,1,12,4,7,1,3,5,0,13,0,0,44,2493,5305
2182,1,1,4,2,5,0,0,5,1,6,0,0,66,2715,36807
2183,1,0,18,3,19,3,3,6,2,8,0,0,37,2624,28427
2184,0,0,332,194,377,149,125,57,0,1,0,0,72,2244,82032
2185,1,0,5,1,8,0,0,1,1,8,0,0,42,2534,22775
2186,1,0,171,3,129,26,24,62,4,7,0,0,35,2782,40101
2187,0,1,270,31,88,11,48,22,3,4,0,0,41,2374,58025
2188,0,0,712,26,538,69,13,80,1,1,0,1,38,2519,75777
2189,1,0,2,8,11,3,8,21,4,7,0,0,41,2577,7500
2190,1,2,21,12,12,0,3,3,3,4,0,0,57,2163,33562
2191,0,1,580,6,58,8,0,27,3,4,0,0,50,2330,57642
2192,1,1,368,24,68,38,0,88,6,7,0,0,52,2800,58554
2193,1,1,457,5,106,15,17,53,8,8,0,0,41,2621,63777
2194,0,1,229,7,137,4,0,91,5,5,0,0,58,2642,57967
2195,2,0,3,2,8,20,0,17,2,7,0,0,48,2201,24434
2196,1,0,24,3,26,7,1,23,3,9,0,0,36,2629,11012
2197,0,0,853,10,143,13,10,20,2,8,0,0,50,2836,44802
2198,0,0,5,1,6,3,4,3,1,4,0,0,34,2840,26816
2199,1,0,3,3,7,6,2,9,1,7,0,0,46,2522,34421
2200,0,1,709,43,182,42,118,247,2,5,0,0,53,2540,61223
2201,2,1,406,0,30,0,0,8,7,7,0,0,74,2178,64014
2202,0,0,908,48,217,32,12,24,1,6,0,0,39,2314,56981
2203,0,1,428,30,214,80,30,61,2,3,0,0,64,2315,69245
2204,1,1,84,3,61,2,1,21,3,7,0,1,66,2781,52869
